"","unigram","n"
"1608","dios",13
"1609","direction",13
"1610","doors",13
"1611","doowop",13
"1612","easily",13
"1613","edge",13
"1614","emotions",13
"1615","evenin",13
"1616","everlasting",13
"1617","fan",13
"1618","finish",13
"1619","flex",13
"1620","float",13
"1621","forevermore",13
"1622","fuss",13
"1623","greater",13
"1624","hesitate",13
"1625","hotel",13
"1626","humble",13
"1627","imma",13
"1628","impossible",13
"1629","invite",13
"1630","jangle",13
"1631","jungle",13
"1632","keepin",13
"1633","kindness",13
"1634","lick",13
"1635","lyin",13
"1636","makebelieve",13
"1637","massachusetts",13
"1638","mississippi",13
"1639","mist",13
"1640","nearer",13
"1641","neighbor",13
"1642","noon",13
"1643","odds",13
"1644","ohoh",13
"1645","palm",13
"1646","peculiar",13
"1647","perfume",13
"1648","petals",13
"1649","pied",13
"1650","prepare",13
"1651","pretender",13
"1652","quickly",13
"1653","quiero",13
"1654","ribbon",13
"1655","screen",13
"1656","seas",13
"1657","sentence",13
"1658","shack",13
"1659","shackle",13
"1660","shelf",13
"1661","shoo",13
"1662","sinner",13
"1663","slide",13
"1664","smokin",13
"1665","snowball",13
"1666","strand",13
"1667","stray",13
"1668","swallow",13
"1669","sway",13
"1670","sweetly",13
"1671","tomorrows",13
"1672","unity",13
"1673","upset",13
"1674","vacation",13
"1675","vaya",13
"1676","yell",13
"1677","affection",12
"1678","await",12
"1679","beatin",12
"1680","betray",12
"1681","bible",12
"1682","bluebirds",12
"1683","bopa",12
"1684","breakfast",12
"1685","brew",12
"1686","bullet",12
"1687","bunch",12
"1688","caddy",12
"1689","cept",12
"1690","champagne",12
"1691","comb",12
"1692","conquer",12
"1693","consider",12
"1694","content",12
"1695","corn",12
"1696","crib",12
"1697","daditty",12
"1698","dang",12
"1699","delay",12
"1700","design",12
"1701","diddy",12
"1702","diff",12
"1703","divide",12
"1704","dollars",12
"1705","doubtful",12
"1706","downtown",12
"1707","drinkin",12
"1708","droppin",12
"1709","eager",12
"1710","easier",12
"1711","emotion",12
"1712","empezã",12
"1713","evergreen",12
"1714","excite",12
"1715","faithful",12
"1716","friendly",12
"1717","gods",12
"1718","group",12
"1719","handle",12
"1720","happenin",12
"1721","hit",12
"1722","homie",12
"1723","incense",12
"1724","infest",12
"1725","introduce",12
"1726","jam",12
"1727","jericho",12
"1728","july",12
"1729","last",12
"1730","list",12
"1731","lolli",12
"1732","manstring",12
"1733","maybelline",12
"1734","motherfuckers",12
"1735","motor",12
"1736","nite",12
"1737","onward",12
"1738","oonuh",12
"1739","ooowah",12
"1740","pant",12
"1741","peepin",12
"1742","pills",12
"1743","pool",12
"1744","poppin",12
"1745","popsicle",12
"1746","possession",12
"1747","prairie",12
"1748","prayers",12
"1749","problem",12
"1750","provide",12
"1751","quando",12
"1752","rack",12
"1753","rearrange",12
"1754","relax",12
"1755","renegade",12
"1756","rome",12
"1757","rope",12
"1758","runaway",12
"1759","scent",12
"1760","sesame",12
"1761","shes",12
"1762","shock",12
"1763","sin",12
"1764","skip",12
"1765","slippin",12
"1766","slumber",12
"1767","soak",12
"1768","spice",12
"1769","strangers",12
"1770","supper",12
"1771","sweat",12
"1772","switch",12
"1773","twas",12
"1774","uhhoho",12
"1775","vanzetti",12
"1776","weeks",12
"1777","western",12
"1778","zone",12
"1779","advantage",11
"1780","anger",11
"1781","apologize",11
"1782","army",11
"1783","babababa",11
"1784","badly",11
"1785","booth",11
"1786","bull",11
"1787","bump",11
"1788","burst",11
"1789","cannon",11
"1790","chevrolet",11
"1791","choo",11
"1792","companion",11
"1793","concern",11
"1794","condemn",11
"1795","constantly",11
"1796","conversation",11
"1797","corazã",11
"1798","couch",11
"1799","criticize",11
"1800","cruise",11
"1801","crumb",11
"1802","cut",11
"1803","daily",11
"1804","depend",11
"1805","disgrace",11
"1806","ditditdit",11
"1807","dolls",11
"1808","dong",11
"1809","dude",11
"1810","dyin",11
"1811","eighteen",11
"1812","electric",11
"1813","envy",11
"1814","erase",11
"1815","expect",11
"1816","fare",11
"1817","fit",11
"1818","forward",11
"1819","gallows",11
"1820","galveston",11
"1821","glorious",11
"1822","hadn",11
"1823","hilo",11
"1824","hoss",11
"1825","hug",11
"1826","hum",11
"1827","jawbone",11
"1828","jive",11
"1829","joy",11
"1830","keeper",11
"1831","lalena",11
"1832","lamp",11
"1833","liquor",11
"1834","listenin",11
"1835","maze",11
"1836","mmmmmm",11
"1837","movies",11
"1838","n",11
"1839","neon",11
"1840","nut",11
"1841","organ",11
"1842","original",11
"1843","payin",11
"1844","plate",11
"1845","present",11
"1846","purple",11
"1847","puzzle",11
"1848","ramblin",11
"1849","rare",11
"1850","rejoice",11
"1851","reputation",11
"1852","shahdaroba",11
"1853","shots",11
"1854","shower",11
"1855","sidewalk",11
"1856","situation",11
"1857","slay",11
"1858","slick",11
"1859","smash",11
"1860","sneak",11
"1861","snowflakes",11
"1862","solitude",11
"1863","stock",11
"1864","sumtin",11
"1865","tame",11
"1866","tighter",11
"1867","toast",11
"1868","tread",11
"1869","universal",11
"1870","violets",11
"1871","wearin",11
"1872","wham",11
"1873","whirl",11
"1874","wooh",11
"1875","yester",11
"1876","yuma",11
"1877","aaaahhhhaaahhhh",10
"1878","aloha",10
"1879","alookin",10
"1880","arockin",10
"1881","asingin",10
"1882","awaken",10
"1883","aware",10
"1884","bã",10
"1885","beckon",10
"1886","beggar",10
"1887","blackwell",10
"1888","breed",10
"1889","butt",10
"1890","calm",10
"1891","carefree",10
"1892","cease",10
"1893","chaudeau",10
"1894","cheap",10
"1895","childhood",10
"1896","coupe",10
"1897","cousins",10
"1898","cowboys",10
"1899","cup",10
"1900","curtain",10
"1901","deadly",10
"1902","deliver",10
"1903","despair",10
"1904","doop",10
"1905","driftin",10
"1906","drip",10
"1907","especially",10
"1908","fairy",10
"1909","familiar",10
"1910","feed",10
"1911","fellows",10
"1912","focus",10
"1913","foggy",10
"1914","gamble",10
"1915","garbo",10
"1916","glide",10
"1917","grief",10
"1918","guarantee",10
"1919","hellzapoppin",10
"1920","hollow",10
"1921","hopeless",10
"1922","ignore",10
"1923","instant",10
"1924","jazz",10
"1925","jukebox",10
"1926","knowin",10
"1927","lang",10
"1928","legs",10
"1929","lightly",10
"1930","lone",10
"1931","lonliness",10
"1932","lovesick",10
"1933","market",10
"1934","mask",10
"1935","match",10
"1936","milk",10
"1937","mix",10
"1938","mopper",10
"1939","nazarene",10
"1940","necessities",10
"1941","nono",10
"1942","northern",10
"1943","opinion",10
"1944","oughta",10
"1945","percent",10
"1946","phrase",10
"1947","pitch",10
"1948","plaything",10
"1949","pleasures",10
"1950","police",10
"1951","pop",10
"1952","port",10
"1953","print",10
"1954","prision",10
"1955","public",10
"1956","pushin",10
"1957","quarter",10
"1958","quicksand",10
"1959","realise",10
"1960","religion",10
"1961","rence",10
"1962","revolution",10
"1963","rockhouse",10
"1964","sack",10
"1965","sacrifice",10
"1966","sale",10
"1967","same",10
"1968","satan",10
"1969","satin",10
"1970","saviour",10
"1971","senora",10
"1972","sheet",10
"1973","sheriff",10
"1974","side",10
"1975","silk",10
"1976","skeeters",10
"1977","slidin",10
"1978","snap",10
"1979","solitaire",10
"1980","spider",10
"1981","spoonful",10
"1982","starlight",10
"1983","straw",10
"1984","sudden",10
"1985","survival",10
"1986","sweets",10
"1987","tease",10
"1988","teeth",10
"1989","thankful",10
"1990","throat",10
"1991","tone",10
"1992","trial",10
"1993","twistin",10
"1994","uncle",10
"1995","unwind",10
"1996","uptight",10
"1997","venture",10
"1998","virgin",10
"1999","weave",10
"2000","wink",10
"2001","woods",10
"2002","york",10
"2003","aahahah",9
"2004","accidentally",9
"2005","accord",9
"2006","adon",9
"2007","african",9
"2008","agonna",9
"2009","ahurtin",9
"2010","aisle",9
"2011","alarm",9
"2012","alaska",9
"2013","almighty",9
"2014","artist",9
"2015","auld",9
"2016","awoo",9
"2017","back",9
"2018","bama",9
"2019","benz",9
"2020","bewitch",9
"2021","blaze",9
"2022","bond",9
"2023","brief",9
"2024","brightly",9
"2025","bug",9
"2026","butter",9
"2027","calma",9
"2028","camp",9
"2029","ceiling",9
"2030","chest",9
"2031","chin",9
"2032","clutch",9
"2033","corna",9
"2034","countin",9
"2035","cradle",9
"2036","crow",9
"2037","custom",9
"2038","dadada",9
"2039","daydream",9
"2040","daytime",9
"2041","dealer",9
"2042","debt",9
"2043","deedely",9
"2044","demon",9
"2045","descend",9
"2046","destruction",9
"2047","dish",9
"2048","dobro",9
"2049","dodge",9
"2050","doodoodoodoo",9
"2051","driver",9
"2052","duchess",9
"2053","dull",9
"2054","eagle",9
"2055","facts",9
"2056","fantasy",9
"2057","farther",9
"2058","fence",9
"2059","flood",9
"2060","fold",9
"2061","follower",9
"2062","forbid",9
"2063","forgetfulness",9
"2064","fruit",9
"2065","giddy",9
"2066","girlfriend",9
"2067","grain",9
"2068","guitars",9
"2069","happiest",9
"2070","healer",9
"2071","heartomatic",9
"2072","heroes",9
"2073","honestly",9
"2074","important",9
"2075","inch",9
"2076","indian",9
"2077","jewel",9
"2078","joro",9
"2079","kansas",9
"2080","killin",9
"2081","knowledge",9
"2082","large",9
"2083","layin",9
"2084","marijuana",9
"2085","medicine",9
"2086","millions",9
"2087","moonbeams",9
"2088","motherfuckin",9
"2089","mule",9
"2090","naked",9
"2091","naughty",9
"2092","nighttime",9
"2093","nineteen",9
"2094","numb",9
"2095","ohhhh",9
"2096","orange",9
"2097","own",9
"2098","pathway",9
"2099","phase",9
"2100","pile",9
"2101","pony",9
"2102","position",9
"2103","prettiest",9
"2104","private",9
"2105","pumpkin",9
"2106","puppet",9
"2107","range",9
"2108","rapper",9
"2109","reel",9
"2110","remedy",9
"2111","replace",9
"2112","saddest",9
"2113","saddle",9
"2114","sailor",9
"2115","sane",9
"2116","savior",9
"2117","searchin",9
"2118","sexual",9
"2119","shootin",9
"2120","shroud",9
"2121","slack",9
"2122","slap",9
"2123","sleepin",9
"2124","sleepless",9
"2125","smarta",9
"2126","smooth",9
"2127","sooner",9
"2128","soxer",9
"2129","spill",9
"2130","split",9
"2131","stab",9
"2132","stairs",9
"2133","stash",9
"2134","steady",9
"2135","submarine",9
"2136","syne",9
"2137","tach",9
"2138","tales",9
"2139","tend",9
"2140","thang",9
"2141","theophilus",9
"2142","theres",9
"2143","token",9
"2144","trippin",9
"2145","trunk",9
"2146","ummm",9
"2147","valance",9
"2148","vanish",9
"2149","wastin",9
"2150","weapon",9
"2151","weight",9
"2152","whale",9
"2153","wooden",9
"2154","yall",9
"2155","youll",9
"2156","acallin",8
"2157","accident",8
"2158","actin",8
"2159","addict",8
"2160","afford",8
"2161","aglow",8
"2162","aloud",8
"2163","anchor",8
"2164","apples",8
"2165","arminarm",8
"2166","ash",8
"2167","bag",8
"2168","banjo",8
"2169","bath",8
"2170","bawl",8
"2171","bayou",8
"2172","beam",8
"2173","beast",8
"2174","beatles",8
"2175","behave",8
"2176","bein",8
"2177","belly",8
"2178","blink",8
"2179","boogaboo",8
"2180","bringin",8
"2181","brow",8
"2182","buon",8
"2183","carpet",8
"2184","chalk",8
"2185","challenge",8
"2186","chamber",8
"2187","chart",8
"2188","cigarettes",8
"2189","clever",8
"2190","college",8
"2191","colorado",8
"2192","comedian",8
"2193","confident",8
"2194","crop",8
"2195","cure",8
"2196","curl",8
"2197","cutest",8
"2198","deaf",8
"2199","dearly",8
"2200","desperately",8
"2201","despise",8
"2202","diggers",8
"2203","diggy",8
"2204","distance",8
"2205","dobalina",8
"2206","dough",8
"2207","drillers",8
"2208","drilly",8
"2209","effect",8
"2210","ember",8
"2211","emcee",8
"2212","express",8
"2213","extra",8
"2214","faraway",8
"2215","fickle",8
"2216","fingertips",8
"2217","foolin",8
"2218","foreign",8
"2219","frog",8
"2220","gals",8
"2221","gators",8
"2222","gentlemen",8
"2223","genuine",8
"2224","glimpse",8
"2225","gram",8
"2226","gramophone",8
"2227","grant",8
"2228","grasp",8
"2229","grateful",8
"2230","greed",8
"2231","grudgeful",8
"2232","guilt",8
"2233","hangman",8
"2234","harmonica",8
"2235","headin",8
"2236","hella",8
"2237","highways",8
"2238","holla",8
"2239","hollywood",8
"2240","homies",8
"2241","howdy",8
"2242","hunt",8
"2243","image",8
"2244","interlude",8
"2245","invitation",8
"2246","johnson",8
"2247","keepa",8
"2248","killer",8
"2249","kindest",8
"2250","knot",8
"2251","laaaaa",8
"2252","laredo",8
"2253","latest",8
"2254","leather",8
"2255","lighter",8
"2256","limit",8
"2257","losin",8
"2258","loss",8
"2259","mailman",8
"2260","majestic",8
"2261","measure",8
"2262","meat",8
"2263","minstrel",8
"2264","miracles",8
"2265","mission",8
"2266","moonshine",8
"2267","motherfucker",8
"2268","motion",8
"2269","mount",8
"2270","mufuka",8
"2271","nigh",8
"2272","nightingale",8
"2273","office",8
"2274","ohhh",8
"2275","patiently",8
"2276","pip",8
"2277","poets",8
"2278","posse",8
"2279","post",8
"2280","president",8
"2281","prisoner",8
"2282","project",8
"2283","rape",8
"2284","rappers",8
"2285","reckless",8
"2286","relaxation",8
"2287","rite",8
"2288","roux",8
"2289","rove",8
"2290","rust",8
"2291","scam",8
"2292","scorn",8
"2293","seldom",8
"2294","shangalang",8
"2295","sharpen",8
"2296","shawty",8
"2297","shift",8
"2298","shiver",8
"2299","showtime",8
"2300","signal",8
"2301","sincerely",8
"2302","singers",8
"2303","skull",8
"2304","slightly",8
"2305","southern",8
"2306","souvenirs",8
"2307","spotlight",8
"2308","stake",8
"2309","stamina",8
"2310","steak",8
"2311","stink",8
"2312","stir",8
"2313","stitch",8
"2314","success",8
"2315","suicide",8
"2316","swan",8
"2317","temperature",8
"2318","terrible",8
"2319","tool",8
"2320","trav",8
"2321","travelin",8
"2322","twilight",8
"2323","type",8
"2324","upper",8
"2325","vaalley",8
"2326","vampire",8
"2327","venom",8
"2328","villains",8
"2329","visions",8
"2330","war",8
"2331","watts",8
"2332","wayward",8
"2333","whats",8
"2334","wire",8
"2335","wiser",8
"2336","wrist",8
"2337","writer",8
"2338","yaya",8
"2339","zero",8
"2340","abide",7
"2341","able",7
"2342","address",7
"2343","africa",7
"2344","ahappenin",7
"2345","ahhh",7
"2346","aling",7
"2347","alligator",7
"2348","allow",7
"2349","almanac",7
"2350","amour",7
"2351","animals",7
"2352","armagideon",7
"2353","ashore",7
"2354","backup",7
"2355","balloon",7
"2356","bananas",7
"2357","bark",7
"2358","birmingham",7
"2359","blacken",7
"2360","blunt",7
"2361","bough",7
"2362","brass",7
"2363","brick",7
"2364","buddies",7
"2365","bullets",7
"2366","bush",7
"2367","butterfly",7
"2368","can",7
"2369","career",7
"2370","carefully",7
"2371","century",7
"2372","chicks",7
"2373","chime",7
"2374","circus",7
"2375","clerk",7
"2376","clout",7
"2377","coke",7
"2378","collect",7
"2379","coltrane",7
"2380","comanche",7
"2381","combine",7
"2382","consolation",7
"2383","courtyard",7
"2384","coyotes",7
"2385","crimson",7
"2386","dawn",7
"2387","defend",7
"2388","depression",7
"2389","dial",7
"2390","diddleum",7
"2391","dim",7
"2392","disaster",7
"2393","display",7
"2394","doodoodoo",7
"2395","drain",7
"2396","dread",7
"2397","drummer",7
"2398","elbow",7
"2399","embarrass",7
"2400","entrance",7
"2401","fabulous",7
"2402","fat",7
"2403","flirty",7
"2404","fond",7
"2405","fore",7
"2406","freight",7
"2407","friendship",7
"2408","fuel",7
"2409","furthermore",7
"2410","gamblin",7
"2411","ghostly",7
"2412","giant",7
"2413","gillum",7
"2414","givin",7
"2415","glisten",7
"2416","goal",7
"2417","gots",7
"2418","grandma",7
"2419","graveyard",7
"2420","greet",7
"2421","grill",7
"2422","guardian",7
"2423","guilty",7
"2424","halls",7
"2425","handsome",7
"2426","heavens",7
"2427","herd",7
"2428","homeward",7
"2429","hotter",7
"2430","hover",7
"2431","hucklebuck",7
"2432","hushabye",7
"2433","imagination",7
"2434","independent",7
"2435","inject",7
"2436","irish",7
"2437","isle",7
"2438","japan",7
"2439","jerk",7
"2440","joint",7
"2441","jury",7
"2442","kentucky",7
"2443","key",7
"2444","lawyer",7
"2445","lightnin",7
"2446","linen",7
"2447","lowly",7
"2448","madness",7
"2449","magical",7
"2450","maine",7
"2451","mansions",7
"2452","marble",7
"2453","marguerita",7
"2454","mark",7
"2455","mate",7
"2456","mckenzie",7
"2457","memorize",7
"2458","mental",7
"2459","menu",7
"2460","mindin",7
"2461","mink",7
"2462","mischief",7
"2463","miserable",7
"2464","monkees",7
"2465","muddy",7
"2466","nerve",7
"2467","nickel",7
