"","unigram","n"
"1620","catapult",24
"1621","chick",24
"1622","cities",24
"1623","commit",24
"1624","crawlin",24
"1625","crow",24
"1626","daughter",24
"1627","defend",24
"1628","diggin",24
"1629","drivin",24
"1630","dynamo",24
"1631","farm",24
"1632","fat",24
"1633","flick",24
"1634","hearted",24
"1635","heavens",24
"1636","information",24
"1637","legend",24
"1638","louder",24
"1639","mask",24
"1640","monsters",24
"1641","motor",24
"1642","outer",24
"1643","pole",24
"1644","prison",24
"1645","project",24
"1646","reign",24
"1647","sã",24
"1648","stake",24
"1649","starlight",24
"1650","strangest",24
"1651","sword",24
"1652","trigger",24
"1653","truly",24
"1654","vietnam",24
"1655","younger",24
"1656","attract",23
"1657","backstreet",23
"1658","bado",23
"1659","boil",23
"1660","bunch",23
"1661","china",23
"1662","cigarettes",23
"1663","clearly",23
"1664","compromise",23
"1665","cowboys",23
"1666","crimson",23
"1667","deepest",23
"1668","deer",23
"1669","deliver",23
"1670","despair",23
"1671","devotion",23
"1672","disco",23
"1673","divine",23
"1674","emptiness",23
"1675","fan",23
"1676","feature",23
"1677","gamble",23
"1678","glide",23
"1679","goodbyes",23
"1680","gwan",23
"1681","heed",23
"1682","hollow",23
"1683","hopeless",23
"1684","hound",23
"1685","hyena",23
"1686","imma",23
"1687","impress",23
"1688","jeans",23
"1689","joint",23
"1690","keepin",23
"1691","kentucky",23
"1692","loss",23
"1693","lungs",23
"1694","ooooh",23
"1695","orleans",23
"1696","oughta",23
"1697","overweight",23
"1698","possess",23
"1699","prayers",23
"1700","puppet",23
"1701","rape",23
"1702","rattle",23
"1703","realise",23
"1704","reckless",23
"1705","recognize",23
"1706","religion",23
"1707","rumble",23
"1708","sisters",23
"1709","skull",23
"1710","sleigh",23
"1711","spice",23
"1712","talent",23
"1713","thirty",23
"1714","toast",23
"1715","uniform",23
"1716","unkind",23
"1717","wack",23
"1718","warrior",23
"1719","whore",23
"1720","wreck",23
"1721","anytime",22
"1722","apple",22
"1723","astray",22
"1724","barricade",22
"1725","base",22
"1726","bill",22
"1727","breakaway",22
"1728","ceiling",22
"1729","clever",22
"1730","conceal",22
"1731","congratulations",22
"1732","convince",22
"1733","crumble",22
"1734","dough",22
"1735","drain",22
"1736","dreadlock",22
"1737","dreadlocks",22
"1738","especially",22
"1739","experience",22
"1740","feast",22
"1741","feather",22
"1742","flavor",22
"1743","focus",22
"1744","grin",22
"1745","horror",22
"1746","inner",22
"1747","invitation",22
"1748","jamaica",22
"1749","kneel",22
"1750","knight",22
"1751","lame",22
"1752","lyte",22
"1753","male",22
"1754","nurse",22
"1755","ohhh",22
"1756","ohohoh",22
"1757","park",22
"1758","passionate",22
"1759","pave",22
"1760","plastic",22
"1761","polish",22
"1762","pose",22
"1763","savage",22
"1764","savior",22
"1765","separate",22
"1766","shack",22
"1767","sober",22
"1768","solve",22
"1769","sore",22
"1770","stalk",22
"1771","stomach",22
"1772","study",22
"1773","suburbia",22
"1774","tail",22
"1775","teardrops",22
"1776","tuff",22
"1777","undead",22
"1778","undo",22
"1779","wooh",22
"1780","worship",22
"1781","accuse",21
"1782","advantage",21
"1783","alot",21
"1784","anxiety",21
"1785","approach",21
"1786","arrow",21
"1787","bastard",21
"1788","blaze",21
"1789","board",21
"1790","bullets",21
"1791","clip",21
"1792","creation",21
"1793","cruise",21
"1794","cute",21
"1795","dreamer",21
"1796","dry",21
"1797","entries",21
"1798","finer",21
"1799","funeral",21
"1800","golly",21
"1801","headin",21
"1802","hiroshima",21
"1803","hittin",21
"1804","honour",21
"1805","hype",21
"1806","ideas",21
"1807","jerusalem",21
"1808","judgement",21
"1809","jukebox",21
"1810","laws",21
"1811","lawyer",21
"1812","link",21
"1813","looky",21
"1814","luxury",21
"1815","mix",21
"1816","modern",21
"1817","month",21
"1818","nazis",21
"1819","pawn",21
"1820","pennies",21
"1821","pill",21
"1822","prize",21
"1823","program",21
"1824","reputation",21
"1825","role",21
"1826","sanity",21
"1827","seam",21
"1828","sheep",21
"1829","slap",21
"1830","slay",21
"1831","smokin",21
"1832","stir",21
"1833","storm",21
"1834","strain",21
"1835","temperature",21
"1836","ting",21
"1837","unfold",21
"1838","unhappy",21
"1839","vibes",21
"1840","visit",21
"1841","western",21
"1842","andante",20
"1843","bark",20
"1844","bloodstone",20
"1845","bruise",20
"1846","bush",20
"1847","celebration",20
"1848","circus",20
"1849","commandment",20
"1850","concern",20
"1851","confess",20
"1852","content",20
"1853","crane",20
"1854","crimes",20
"1855","daytime",20
"1856","deck",20
"1857","diss",20
"1858","eliminate",20
"1859","elshaddai",20
"1860","engine",20
"1861","fold",20
"1862","gear",20
"1863","gently",20
"1864","ghouls",20
"1865","glove",20
"1866","halloween",20
"1867","humanity",20
"1868","hypnotize",20
"1869","important",20
"1870","inspiration",20
"1871","jailhouse",20
"1872","keyboards",20
"1873","kissy",20
"1874","leader",20
"1875","lime",20
"1876","liquor",20
"1877","mark",20
"1878","mist",20
"1879","nasty",20
"1880","neighborhood",20
"1881","ohhhhh",20
"1882","outchea",20
"1883","outlaw",20
"1884","partner",20
"1885","plate",20
"1886","plug",20
"1887","preacher",20
"1888","prime",20
"1889","primitive",20
"1890","public",20
"1891","purpose",20
"1892","puttin",20
"1893","quest",20
"1894","quickly",20
"1895","reflection",20
"1896","revenge",20
"1897","rocker",20
"1898","seal",20
"1899","shmoney",20
"1900","singer",20
"1901","sock",20
"1902","sour",20
"1903","spiritual",20
"1904","stayin",20
"1905","streak",20
"1906","sunrise",20
"1907","sweeter",20
"1908","tape",20
"1909","temptation",20
"1910","tension",20
"1911","thread",20
"1912","threats",20
"1913","toll",20
"1914","total",20
"1915","ultimate",20
"1916","vote",20
"1917","whatcha",20
"1918","wooooah",20
"1919","afternoon",19
"1920","avenue",19
"1921","aware",19
"1922","beam",19
"1923","bein",19
"1924","belief",19
"1925","bible",19
"1926","bond",19
"1927","brooklyn",19
"1928","castle",19
"1929","chart",19
"1930","condition",19
"1931","copyright",19
"1932","delicious",19
"1933","delight",19
"1934","dewdrops",19
"1935","dreamers",19
"1936","dude",19
"1937","emotional",19
"1938","endlessly",19
"1939","enjoy",19
"1940","feed",19
"1941","fittest",19
"1942","frost",19
"1943","fuss",19
"1944","giants",19
"1945","gloom",19
"1946","halfway",19
"1947","haters",19
"1948","hesitate",19
"1949","hunt",19
"1950","hurricane",19
"1951","introduce",19
"1952","jolly",19
"1953","klan",19
"1954","knee",19
"1955","lone",19
"1956","longest",19
"1957","losin",19
"1958","magazine",19
"1959","mar",19
"1960","minkin",19
"1961","muscle",19
"1962","palaces",19
"1963","parent",19
"1964","politics",19
"1965","pony",19
"1966","porch",19
"1967","potential",19
"1968","pulse",19
"1969","rack",19
"1970","reachin",19
"1971","scat",19
"1972","shalt",19
"1973","shinin",19
"1974","shooter",19
"1975","skeletons",19
"1976","smokey",19
"1977","sneak",19
"1978","snowblind",19
"1979","soap",19
"1980","stall",19
"1981","stewball",19
"1982","subway",19
"1983","super",19
"1984","television",19
"1985","thang",19
"1986","thumb",19
"1987","trance",19
"1988","uhoh",19
"1989","universe",19
"1990","wail",19
"1991","weave",19
"1992","wonderin",19
"1993","yesterdays",19
"1994","aaah",18
"1995","bedroom",18
"1996","bigmouth",18
"1997","biko",18
"1998","cardboard",18
"1999","caress",18
"2000","consider",18
"2001","corn",18
"2002","daily",18
"2003","darker",18
"2004","daughters",18
"2005","deadly",18
"2006","emcee",18
"2007","factory",18
"2008","forbid",18
"2009","forevermore",18
"2010","foul",18
"2011","gentlemen",18
"2012","hella",18
"2013","hiphop",18
"2014","horizon",18
"2015","hummin",18
"2016","insist",18
"2017","justify",18
"2018","killin",18
"2019","large",18
"2020","local",18
"2021","medicine",18
"2022","mill",18
"2023","mourn",18
"2024","oldest",18
"2025","pane",18
"2026","penitentiary",18
"2027","pin",18
"2028","planet",18
"2029","post",18
"2030","righteous",18
"2031","route",18
"2032","rumour",18
"2033","seein",18
"2034","senzeni",18
"2035","shield",18
"2036","skill",18
"2037","soil",18
"2038","stitch",18
"2039","swan",18
"2040","tales",18
"2041","technology",18
"2042","tunnel",18
"2043","usual",18
"2044","vedder",18
"2045","wane",18
"2046","whirl",18
"2047","woahoh",18
"2048","woods",18
"2049","zombie",18
"2050","achieve",17
"2051","actin",17
"2052","add",17
"2053","arise",17
"2054","backstabber",17
"2055","blowin",17
"2056","british",17
"2057","butt",17
"2058","chew",17
"2059","chinese",17
"2060","cocaine",17
"2061","cock",17
"2062","coke",17
"2063","courage",17
"2064","credit",17
"2065","crook",17
"2066","dadadada",17
"2067","drama",17
"2068","dues",17
"2069","extra",17
"2070","fatal",17
"2071","flex",17
"2072","flood",17
"2073","fore",17
"2074","fury",17
"2075","glue",17
"2076","goal",17
"2077","graveyard",17
"2078","greater",17
"2079","greet",17
"2080","hack",17
"2081","halls",17
"2082","invite",17
"2083","jazz",17
"2084","lemme",17
"2085","lower",17
"2086","millions",17
"2087","miracles",17
"2088","model",17
"2089","nervous",17
"2090","noticeable",17
"2091","oceans",17
"2092","original",17
"2093","own",17
"2094","patiently",17
"2095","perfectly",17
"2096","plow",17
"2097","poppa",17
"2098","posse",17
"2099","propaganda",17
"2100","reject",17
"2101","reward",17
"2102","rider",17
"2103","rodeo",17
"2104","rosary",17
"2105","rude",17
"2106","saddle",17
"2107","santa",17
"2108","scatter",17
"2109","security",17
"2110","shelf",17
"2111","slang",17
"2112","sleeve",17
"2113","sneeze",17
"2114","spellbind",17
"2115","stink",17
"2116","strife",17
"2117","sunset",17
"2118","timber",17
"2119","trace",17
"2120","twin",17
"2121","wag",17
"2122","watchin",17
"2123","wealth",17
"2124","whine",17
"2125","wrath",17
"2126","yellowman",17
"2127","acid",16
"2128","alien",16
"2129","atmosphere",16
"2130","backroom",16
"2131","bare",16
"2132","barrel",16
"2133","bbird",16
"2134","biggest",16
"2135","blossom",16
"2136","bluebird",16
"2137","bold",16
"2138","booty",16
"2139","borrow",16
"2140","boyfriend",16
"2141","brighter",16
"2142","brush",16
"2143","bwoy",16
"2144","byebye",16
"2145","cafe",16
"2146","carve",16
"2147","chaos",16
"2148","chime",16
"2149","county",16
"2150","cream",16
"2151","crib",16
"2152","curl",16
"2153","devour",16
"2154","disaster",16
"2155","disregard",16
"2156","doorway",16
"2157","ensemble",16
"2158","existence",16
"2159","expand",16
"2160","extremes",16
"2161","faint",16
"2162","faithful",16
"2163","fingertips",16
"2164","firm",16
"2165","fix",16
"2166","flat",16
"2167","fruit",16
"2168","glisten",16
"2169","gloves",16
"2170","hadn",16
"2171","haha",16
"2172","hasn",16
"2173","herbs",16
"2174","highest",16
"2175","hire",16
"2176","imitation",16
"2177","intentions",16
"2178","jam",16
"2179","johnee",16
"2180","kross",16
"2181","label",16
"2182","leap",16
"2183","lend",16
"2184","lifeline",16
"2185","lunch",16
"2186","maiden",16
"2187","mail",16
"2188","market",16
"2189","medusa",16
"2190","mental",16
"2191","mortal",16
"2192","mosh",16
"2193","mount",16
"2194","obey",16
"2195","paisley",16
"2196","pardon",16
"2197","pills",16
"2198","pirate",16
"2199","pretender",16
"2200","prisioner",16
"2201","punk",16
"2202","rabbit",16
"2203","reel",16
"2204","reelin",16
"2205","rehearse",16
"2206","scale",16
"2207","scandal",16
"2208","seas",16
"2209","sheriff",16
"2210","shoulda",16
"2211","snap",16
"2212","snatch",16
"2213","solid",16
"2214","soothe",16
"2215","soup",16
"2216","spud",16
"2217","stet",16
"2218","suburban",16
"2219","supply",16
"2220","suspect",16
"2221","swag",16
"2222","thirst",16
"2223","tickin",16
"2224","toxic",16
"2225","toy",16
"2226","turkey",16
"2227","union",16
"2228","vengeance",16
"2229","warmth",16
"2230","whoo",16
"2231","yeaheah",16
"2232","absolutely",15
"2233","amen",15
"2234","appreciate",15
"2235","arrival",15
"2236","bath",15
"2237","believin",15
"2238","cancer",15
"2239","carol",15
"2240","center",15
"2241","chat",15
"2242","cheatin",15
"2243","chop",15
"2244","clutch",15
"2245","collect",15
"2246","complicate",15
"2247","concrete",15
"2248","continue",15
"2249","copy",15
"2250","criminal",15
"2251","cumin",15
"2252","dadgum",15
"2253","debt",15
"2254","depress",15
"2255","dimension",15
"2256","disturb",15
"2257","dive",15
"2258","dodo",15
"2259","dozen",15
"2260","effect",15
"2261","endure",15
"2262","equal",15
"2263","express",15
"2264","fiftyfold",15
"2265","flyin",15
"2266","friendly",15
"2267","frown",15
"2268","fry",15
"2269","gleam",15
"2270","gouge",15
"2271","grandpa",15
"2272","group",15
"2273","guilt",15
"2274","gumbo",15
"2275","gut",15
"2276","happenin",15
"2277","haze",15
"2278","hootenanny",15
"2279","houston",15
"2280","impossible",15
"2281","insanity",15
"2282","jerk",15
"2283","jersey",15
"2284","kickstart",15
"2285","klux",15
"2286","lake",15
"2287","language",15
"2288","laughin",15
"2289","livinfor",15
"2290","loan",15
"2291","major",15
"2292","neutron",15
"2293","nightclubbing",15
"2294","nite",15
"2295","numb",15
"2296","oohuh",15
"2297","opportunity",15
"2298","opposites",15
"2299","pharmacist",15
"2300","pitch",15
"2301","profit",15
"2302","range",15
"2303","rave",15
"2304","reap",15
"2305","reborn",15
"2306","relate",15
"2307","robot",15
"2308","roller",15
"2309","rust",15
"2310","sailor",15
"2311","savoy",15
"2312","shabba",15
"2313","shawty",15
"2314","sidewalk",15
"2315","smack",15
"2316","solitude",15
"2317","sons",15
"2318","strand",15
"2319","strict",15
"2320","subject",15
"2321","sweetie",15
"2322","thieve",15
"2323","thingfish",15
"2324","tick",15
"2325","tomb",15
"2326","torment",15
"2327","tour",15
"2328","trunk",15
"2329","upset",15
"2330","veil",15
"2331","waitress",15
"2332","wither",15
"2333","writin",15
"2334","yearn",15
"2335","abandon",14
"2336","advance",14
"2337","agony",14
"2338","ambition",14
"2339","anarchy",14
"2340","ashamed",14
"2341","asylum",14
"2342","atcha",14
"2343","background",14
"2344","badman",14
"2345","beard",14
"2346","beckon",14
"2347","bench",14
"2348","bits",14
"2349","bounty",14
"2350","brake",14
"2351","brimstone",14
"2352","bucket",14
"2353","bullshit",14
"2354","burst",14
"2355","chicago",14
"2356","choo",14
"2357","chord",14
"2358","chrome",14
"2359","cleanse",14
"2360","collapse",14
"2361","conscious",14
"2362","constantly",14
"2363","contact",14
"2364","corrupt",14
"2365","couch",14
"2366","cripple",14
"2367","critical",14
"2368","dignity",14
"2369","down",14
"2370","dyin",14
"2371","example",14
"2372","fiction",14
"2373","fightin",14
"2374","flicker",14
"2375","freeway",14
"2376","fright",14
"2377","getaway",14
"2378","goodness",14
"2379","gutter",14
"2380","handsome",14
"2381","hillbilly",14
"2382","hobble",14
"2383","hobo",14
"2384","hug",14
"2385","huuh",14
"2386","ignite",14
"2387","inglan",14
"2388","kinds",14
"2389","lawd",14
"2390","leaders",14
"2391","lightnin",14
"2392","limousine",14
"2393","lunatics",14
"2394","magical",14
"2395","majid",14
"2396","mandela",14
"2397","maniacs",14
"2398","mechanism",14
"2399","melodies",14
"2400","members",14
"2401","merely",14
"2402","nausea",14
"2403","neighbour",14
"2404","noose",14
"2405","nowadays",14
"2406","obsession",14
"2407","official",14
"2408","ooohhh",14
"2409","ordinary",14
"2410","overdue",14
"2411","patch",14
"2412","patient",14
"2413","percussion",14
"2414","position",14
"2415","prairie",14
"2416","prettiest",14
"2417","progress",14
"2418","purify",14
"2419","rank",14
"2420","rastaman",14
"2421","riches",14
"2422","ringin",14
"2423","romantic",14
"2424","rumor",14
"2425","sailin",14
"2426","sane",14
"2427","seize",14
"2428","service",14
"2429","shaky",14
"2430","silhouette",14
"2431","sinsemilla",14
"2432","sippin",14
