"","unigram","n"
"1615","pile",37
"1616","pipe",37
"1617","public",37
"1618","pulse",37
"1619","receive",37
"1620","reflection",37
"1621","reign",37
"1622","sadness",37
"1623","sheep",37
"1624","sons",37
"1625","stock",37
"1626","sudden",37
"1627","surface",37
"1628","sway",37
"1629","tangle",37
"1630","tape",37
"1631","temper",37
"1632","terrible",37
"1633","thumb",37
"1634","uptown",37
"1635","weren",37
"1636","will",37
"1637","birth",36
"1638","birthday",36
"1639","board",36
"1640","boogie",36
"1641","breed",36
"1642","bros",36
"1643","connect",36
"1644","constant",36
"1645","county",36
"1646","cruise",36
"1647","deceive",36
"1648","even",36
"1649","ganja",36
"1650","glue",36
"1651","government",36
"1652","holler",36
"1653","issue",36
"1654","jewel",36
"1655","knowledge",36
"1656","lake",36
"1657","last",36
"1658","mass",36
"1659","mix",36
"1660","oceans",36
"1661","puzzle",36
"1662","slay",36
"1663","standin",36
"1664","studio",36
"1665","thirsty",36
"1666","askin",35
"1667","betray",35
"1668","bloody",35
"1669","bricks",35
"1670","clearly",35
"1671","college",35
"1672","confusion",35
"1673","digits",35
"1674","distant",35
"1675","easily",35
"1676","emotion",35
"1677","layin",35
"1678","lessons",35
"1679","likkle",35
"1680","millions",35
"1681","nearly",35
"1682","pair",35
"1683","panic",35
"1684","psycho",35
"1685","purse",35
"1686","shotgun",35
"1687","spare",35
"1688","stayin",35
"1689","sympathy",35
"1690","toast",35
"1691","toss",35
"1692","triple",35
"1693","tumble",35
"1694","usually",35
"1695","valley",35
"1696","whoaohohoh",35
"1697","awful",34
"1698","banana",34
"1699","beware",34
"1700","blink",34
"1701","capture",34
"1702","chasin",34
"1703","cocky",34
"1704","command",34
"1705","deny",34
"1706","facts",34
"1707","fighter",34
"1708","getaway",34
"1709","gorgeous",34
"1710","guap",34
"1711","helpless",34
"1712","hips",34
"1713","hundreds",34
"1714","intentions",34
"1715","lalalala",34
"1716","lipstick",34
"1717","pole",34
"1718","porch",34
"1719","prayin",34
"1720","puppy",34
"1721","restless",34
"1722","rubber",34
"1723","rude",34
"1724","science",34
"1725","seas",34
"1726","showin",34
"1727","side",34
"1728","sixteen",34
"1729","sleeve",34
"1730","starve",34
"1731","thread",34
"1732","uncle",34
"1733","whistle",34
"1734","wooh",34
"1735","abandon",33
"1736","cat",33
"1737","checc",33
"1738","cheese",33
"1739","continue",33
"1740","darker",33
"1741","degrees",33
"1742","earn",33
"1743","expose",33
"1744","extra",33
"1745","fashion",33
"1746","firm",33
"1747","gangsta",33
"1748","goodness",33
"1749","grin",33
"1750","guarantee",33
"1751","gut",33
"1752","haze",33
"1753","horizon",33
"1754","karma",33
"1755","knot",33
"1756","legend",33
"1757","louder",33
"1758","mane",33
"1759","ooohh",33
"1760","pimpin",33
"1761","preacher",33
"1762","rappin",33
"1763","sacred",33
"1764","sensi",33
"1765","speakers",33
"1766","spendin",33
"1767","suddenly",33
"1768","unnu",33
"1769","war",33
"1770","whoaohoh",33
"1771","woulda",33
"1772","alcohol",32
"1773","applause",32
"1774","blank",32
"1775","brooklyn",32
"1776","charm",32
"1777","clique",32
"1778","closet",32
"1779","concern",32
"1780","confess",32
"1781","cuss",32
"1782","especially",32
"1783","familiar",32
"1784","guilt",32
"1785","illusion",32
"1786","inspire",32
"1787","juck",32
"1788","judgement",32
"1789","lullaby",32
"1790","makeup",32
"1791","mend",32
"1792","microphone",32
"1793","nervous",32
"1794","nut",32
"1795","orleans",32
"1796","plastic",32
"1797","present",32
"1798","rasta",32
"1799","snatch",32
"1800","susu",32
"1801","teacher",32
"1802","terrify",32
"1803","tower",32
"1804","wearin",32
"1805","wither",32
"1806","å",31
"1807","able",31
"1808","abuse",31
"1809","award",31
"1810","bluff",31
"1811","bowl",31
"1812","butt",31
"1813","cheer",31
"1814","choir",31
"1815","consume",31
"1816","contain",31
"1817","cookin",31
"1818","court",31
"1819","culture",31
"1820","denial",31
"1821","dodge",31
"1822","dome",31
"1823","dreadlocks",31
"1824","fingertips",31
"1825","gods",31
"1826","haile",31
"1827","hatred",31
"1828","í",31
"1829","invite",31
"1830","iron",31
"1831","lalala",31
"1832","lunch",31
"1833","noose",31
"1834","patient",31
"1835","pause",31
"1836","pink",31
"1837","planet",31
"1838","princess",31
"1839","reel",31
"1840","reputation",31
"1841","rescue",31
"1842","righteous",31
"1843","rocket",31
"1844","september",31
"1845","shelf",31
"1846","shootin",31
"1847","sigh",31
"1848","skinny",31
"1849","square",31
"1850","stylist",31
"1851","sucker",31
"1852","suicide",31
"1853","tone",31
"1854","unruly",31
"1855","watchie",31
"1856","weeknd",31
"1857","aaaah",30
"1858","airplane",30
"1859","awaken",30
"1860","basement",30
"1861","booth",30
"1862","breakdown",30
"1863","butter",30
"1864","center",30
"1865","cigarettes",30
"1866","conscience",30
"1867","defend",30
"1868","demon",30
"1869","destruction",30
"1870","dial",30
"1871","eternal",30
"1872","faithful",30
"1873","frontin",30
"1874","gamble",30
"1875","image",30
"1876","jungle",30
"1877","junk",30
"1878","kinds",30
"1879","language",30
"1880","nickel",30
"1881","pin",30
"1882","realest",30
"1883","sanctuary",30
"1884","shackle",30
"1885","slick",30
"1886","starin",30
"1887","success",30
"1888","tank",30
"1889","thankful",30
"1890","thirty",30
"1891","waist",30
"1892","weapons",30
"1893","woot",30
"1894","wull",30
"1895","accept",29
"1896","ahah",29
"1897","anger",29
"1898","appreciate",29
"1899","argue",29
"1900","belt",29
"1901","broad",29
"1902","channel",29
"1903","chaos",29
"1904","collar",29
"1905","commit",29
"1906","competition",29
"1907","cradle",29
"1908","creepin",29
"1909","despite",29
"1910","disaster",29
"1911","dues",29
"1912","excite",29
"1913","fix",29
"1914","freight",29
"1915","glock",29
"1916","hunger",29
"1917","inhale",29
"1918","invisible",29
"1919","itch",29
"1920","jackpot",29
"1921","jewelry",29
"1922","lot",29
"1923","measure",29
"1924","montana",29
"1925","movies",29
"1926","nuttin",29
"1927","oooo",29
"1928","paranoid",29
"1929","perfume",29
"1930","platinum",29
"1931","possible",29
"1932","protection",29
"1933","rattle",29
"1934","rob",29
"1935","sellin",29
"1936","skull",29
"1937","spray",29
"1938","tale",29
"1939","wack",29
"1940","warrior",29
"1941","wed",29
"1942","afternoon",28
"1943","average",28
"1944","bloom",28
"1945","bringin",28
"1946","buck",28
"1947","bulletproof",28
"1948","cap",28
"1949","chew",28
"1950","depression",28
"1951","devotion",28
"1952","eternity",28
"1953","flat",28
"1954","frighten",28
"1955","heights",28
"1956","highest",28
"1957","horn",28
"1958","involve",28
"1959","knockin",28
"1960","lala",28
"1961","listenin",28
"1962","meat",28
"1963","nanana",28
"1964","ohah",28
"1965","powerful",28
"1966","recall",28
"1967","replay",28
"1968","riches",28
"1969","robot",28
"1970","sack",28
"1971","salvation",28
"1972","selassie",28
"1973","sleepless",28
"1974","solve",28
"1975","southern",28
"1976","sport",28
"1977","stream",28
"1978","sunlight",28
"1979","tame",28
"1980","target",28
"1981","tremble",28
"1982","tunnel",28
"1983","whooo",28
"1984","adrenaline",27
"1985","age",27
"1986","armor",27
"1987","ashamed",27
"1988","astray",27
"1989","atmosphere",27
"1990","avoid",27
"1991","await",27
"1992","awesome",27
"1993","badmind",27
"1994","balance",27
"1995","beggin",27
"1996","billion",27
"1997","blur",27
"1998","cabin",27
"1999","catchin",27
"2000","champion",27
"2001","chuck",27
"2002","codeine",27
"2003","completely",27
"2004","content",27
"2005","creature",27
"2006","creek",27
"2007","curve",27
"2008","drippin",27
"2009","faceless",27
"2010","failure",27
"2011","farmer",27
"2012","hail",27
"2013","halo",27
"2014","holla",27
"2015","july",27
"2016","muscle",27
"2017","neighborhood",27
"2018","odds",27
"2019","ooooooh",27
"2020","papa",27
"2021","pawn",27
"2022","puddle",27
"2023","razor",27
"2024","rear",27
"2025","roses",27
"2026","rybody",27
"2027","scheme",27
"2028","sirens",27
"2029","snitch",27
"2030","society",27
"2031","stash",27
"2032","storm",27
"2033","stride",27
"2034","suffocate",27
"2035","swingin",27
"2036","tap",27
"2037","tragedy",27
"2038","ungrateful",27
"2039","vibration",27
"2040","anuh",26
"2041","atari",26
"2042","automaton",26
"2043","beatin",26
"2044","beloved",26
"2045","branch",26
"2046","cadillac",26
"2047","cameras",26
"2048","chat",26
"2049","chrome",26
"2050","cling",26
"2051","coco",26
"2052","convince",26
"2053","cowboy",26
"2054","degree",26
"2055","dingaling",26
"2056","discover",26
"2057","droppin",26
"2058","duck",26
"2059","empire",26
"2060","engine",26
"2061","forsake",26
"2062","fyah",26
"2063","grant",26
"2064","greet",26
"2065","headlights",26
"2066","health",26
"2067","heathen",26
"2068","hosanna",26
"2069","inspiration",26
"2070","kindness",26
"2071","kodak",26
"2072","lace",26
"2073","leader",26
"2074","lettin",26
"2075","linger",26
"2076","meatstick",26
"2077","offend",26
"2078","omen",26
"2079","oooooh",26
"2080","partner",26
"2081","prayers",26
"2082","president",26
"2083","prey",26
"2084","proceed",26
"2085","rastaman",26
"2086","recipe",26
"2087","session",26
"2088","solution",26
"2089","spite",26
"2090","static",26
"2091","thee",26
"2092","torture",26
"2093","vibin",26
"2094","visit",26
"2095","weeks",26
"2096","wobble",26
"2097","ahhh",25
"2098","badass",25
"2099","boyfriend",25
"2100","bruh",25
"2101","bumpin",25
"2102","chemicals",25
"2103","corruption",25
"2104","cute",25
"2105","dancehall",25
"2106","deadly",25
"2107","dealer",25
"2108","defy",25
"2109","depth",25
"2110","display",25
"2111","emotions",25
"2112","favourite",25
"2113","fifth",25
"2114","fragile",25
"2115","freaky",25
"2116","gentle",25
"2117","growin",25
"2118","hangover",25
"2119","honestly",25
"2120","hopin",25
"2121","hustlin",25
"2122","influence",25
"2123","inner",25
"2124","kneel",25
"2125","large",25
"2126","mall",25
"2127","oohh",25
"2128","overwhelm",25
"2129","own",25
"2130","pardon",25
"2131","playa",25
"2132","powder",25
"2133","profit",25
"2134","reckless",25
"2135","regular",25
"2136","remove",25
"2137","rome",25
"2138","rotten",25
"2139","satellite",25
"2140","section",25
"2141","sever",25
"2142","signal",25
"2143","slice",25
"2144","spinnin",25
"2145","stab",25
"2146","strand",25
"2147","suckers",25
"2148","support",25
"2149","tension",25
"2150","tragic",25
"2151","tread",25
"2152","unfold",25
"2153","upset",25
"2154","useless",25
"2155","vibes",25
"2156","wallet",25
"2157","youths",25
"2158","zoom",25
"2159","alabama",24
"2160","alert",24
"2161","align",24
"2162","aware",24
"2163","bake",24
"2164","bath",24
"2165","behave",24
"2166","border",24
"2167","cane",24
"2168","challenge",24
"2169","chanel",24
"2170","comfortable",24
"2171","contact",24
"2172","courage",24
"2173","criminal",24
"2174","dadum",24
"2175","decision",24
"2176","dilly",24
"2177","disrespect",24
"2178","dutty",24
"2179","eatin",24
"2180","feature",24
"2181","flavor",24
"2182","fuss",24
"2183","gangster",24
"2184","gasoline",24
"2185","gentlemen",24
"2186","grateful",24
"2187","graveyard",24
"2188","guitars",24
"2189","heap",24
"2190","host",24
"2191","idea",24
"2192","jazz",24
"2193","jones",24
"2194","justify",24
"2195","kneedeep",24
"2196","legacy",24
"2197","lemme",24
"2198","lowdown",24
"2199","lurk",24
"2200","magnet",24
"2201","milk",24
"2202","modern",24
"2203","muddy",24
"2204","oohoh",24
"2205","overrate",24
"2206","peak",24
"2207","private",24
"2208","progress",24
"2209","proper",24
"2210","quicker",24
"2211","redemption",24
"2212","revenge",24
"2213","rockstar",24
"2214","scary",24
"2215","shakin",24
"2216","shinin",24
"2217","skirt",24
"2218","snoop",24
"2219","stamina",24
"2220","stitch",24
"2221","swerve",24
"2222","tend",24
"2223","tock",24
"2224","twin",24
"2225","vultures",24
"2226","weave",24
"2227","aaah",23
"2228","acid",23
"2229","apartheid",23
"2230","barrel",23
"2231","biggest",23
"2232","boulevard",23
"2233","breakfast",23
"2234","brew",23
"2235","cherries",23
"2236","coffin",23
"2237","constantly",23
"2238","credit",23
"2239","curl",23
"2240","depart",23
"2241","despair",23
"2242","deuce",23
"2243","doom",23
"2244","dry",23
"2245","eighteen",23
"2246","emergency",23
"2247","express",23
"2248","flicker",23
"2249","flyin",23
"2250","fuse",23
"2251","girlfriend",23
"2252","grams",23
"2253","grindin",23
"2254","gwan",23
"2255","havana",23
"2256","hmmhmm",23
"2257","hurtin",23
"2258","infinity",23
"2259","isolation",23
"2260","jack",23
"2261","jumpsuit",23
"2262","lend",23
"2263","lifestyle",23
"2264","loove",23
"2265","lyrical",23
"2266","mamy",23
"2267","market",23
"2268","menu",23
"2269","mmhmmh",23
"2270","moan",23
"2271","mymyy",23
"2272","obsession",23
"2273","parent",23
"2274","pearl",23
"2275","perfection",23
"2276","pitch",23
"2277","prefer",23
"2278","rare",23
"2279","reap",23
"2280","reminisce",23
"2281","romantic",23
"2282","ruff",23
"2283","scare",23
"2284","seam",23
"2285","searchin",23
"2286","shotta",23
"2287","slang",23
"2288","slaughter",23
"2289","slum",23
"2290","soda",23
"2291","sparkle",23
"2292","spine",23
"2293","spotlight",23
"2294","stereo",23
"2295","sticky",23
"2296","stomach",23
"2297","straighten",23
"2298","sweeter",23
"2299","thighs",23
"2300","tip",23
"2301","tokyo",23
"2302","tribe",23
"2303","uber",23
"2304","void",23
"2305","weird",23
"2306","whoo",23
"2307","worldstar",23
"2308","zero",23
"2309","ambition",22
"2310","anchor",22
"2311","apologies",22
"2312","bangin",22
"2313","behold",22
"2314","bike",22
"2315","bottom",22
"2316","breast",22
"2317","burst",22
"2318","cancer",22
"2319","chin",22
"2320","cleanse",22
"2321","clearer",22
"2322","confident",22
"2323","daydream",22
"2324","decay",22
"2325","depths",22
"2326","diesel",22
"2327","diggin",22
"2328","dwell",22
"2329","effect",22
"2330","eternally",22
"2331","filthy",22
"2332","freakit",22
"2333","gaze",22
"2334","handsome",22
"2335","henny",22
"2336","horror",22
"2337","jealousy",22
"2338","lanky",22
"2339","lasagna",22
"2340","loser",22
"2341","meadow",22
"2342","medication",22
"2343","mellow",22
"2344","mississippi",22
"2345","naughty",22
"2346","nowadays",22
"2347","oklahoma",22
"2348","parade",22
"2349","patron",22
"2350","peel",22
"2351","perform",22
"2352","phantom",22
"2353","positive",22
"2354","priceless",22
"2355","provide",22
"2356","quickly",22
"2357","raindrops",22
"2358","rate",22
"2359","rival",22
"2360","shallow",22
"2361","shell",22
"2362","shuffle",22
"2363","skeletons",22
"2364","slither",22
"2365","sour",22
"2366","stairs",22
"2367","stroke",22
"2368","swish",22
"2369","tennessee",22
"2370","threaten",22
"2371","thursday",22
"2372","toll",22
"2373","top",22
"2374","undeniable",22
"2375","unwind",22
"2376","venom",22
"2377","vicious",22
"2378","waterfall",22
"2379","weasel",22
"2380","weezy",22
"2381","whats",22
"2382","whippin",22
"2383","addiction",21
"2384","aint",21
"2385","apartment",21
"2386","apologize",21
"2387","awhile",21
"2388","bail",21
"2389","boil",21
"2390","bolo",21
"2391","brake",21
"2392","brilliant",21
"2393","bumper",21
"2394","centuries",21
"2395","changin",21
"2396","chapter",21
"2397","curb",21
"2398","cyah",21
"2399","dadada",21
"2400","demand",21
"2401","dibidyda",21
"2402","difficult",21
"2403","dish",21
"2404","dododown",21
"2405","dolla",21
"2406","down",21
"2407","eeeohh",21
"2408","envy",21
"2409","feast",21
"2410","feds",21
"2411","fortress",21
"2412","goat",21
"2413","happier",21
"2414","heavenly",21
"2415","humbleness",21
"2416","husband",21
"2417","ice",21
"2418","indica",21
"2419","knives",21
"2420","laws",21
"2421","leap",21
"2422","mamamamarry",21
"2423","mexico",21
"2424","miami",21
"2425","nappy",21
"2426","negative",21
"2427","nightmare",21
"2428","nooooo",21
"2429","obama",21
"2430","outlaw",21
"2431","pattern",21
"2432","pavement",21
