"","unigram","n"
"1611","mark",18
"1612","mmmm",18
"1613","nurse",18
"1614","pills",18
"1615","plastic",18
"1616","poodle",18
"1617","refrain",18
"1618","reward",18
"1619","satan",18
"1620","seize",18
"1621","self",18
"1622","shaky",18
"1623","sheet",18
"1624","shooby",18
"1625","silk",18
"1626","sixteen",18
"1627","smooth",18
"1628","strap",18
"1629","stroke",18
"1630","success",18
"1631","sufficiently",18
"1632","terrible",18
"1633","tramp",18
"1634","tweet",18
"1635","underneath",18
"1636","upside",18
"1637","wail",18
"1638","wavelength",18
"1639","whiny",18
"1640","whoaohohoh",18
"1641","whore",18
"1642","wipe",18
"1643","apple",17
"1644","back",17
"1645","banjo",17
"1646","barely",17
"1647","broadway",17
"1648","buyin",17
"1649","careful",17
"1650","castle",17
"1651","charge",17
"1652","coulda",17
"1653","crumble",17
"1654","defeat",17
"1655","dish",17
"1656","dive",17
"1657","down",17
"1658","enemies",17
"1659","european",17
"1660","excite",17
"1661","experience",17
"1662","fairy",17
"1663","famous",17
"1664","fire",17
"1665","fireworks",17
"1666","forth",17
"1667","haha",17
"1668","hidehi",17
"1669","honest",17
"1670","hopin",17
"1671","hunger",17
"1672","hustler",17
"1673","imaginary",17
"1674","lace",17
"1675","mask",17
"1676","monster",17
"1677","movies",17
"1678","nightmare",17
"1679","nighttime",17
"1680","occupants",17
"1681","outlaw",17
"1682","pimp",17
"1683","rastafari",17
"1684","reply",17
"1685","roller",17
"1686","saddest",17
"1687","scenes",17
"1688","sharp",17
"1689","slavery",17
"1690","southbound",17
"1691","stock",17
"1692","stroll",17
"1693","teenage",17
"1694","thats",17
"1695","thumb",17
"1696","trigger",17
"1697","village",17
"1698","visions",17
"1699","weed",17
"1700","add",16
"1701","ahhhh",16
"1702","army",16
"1703","ballistic",16
"1704","betray",16
"1705","bittersweet",16
"1706","blade",16
"1707","blowin",16
"1708","breast",16
"1709","chart",16
"1710","church",16
"1711","click",16
"1712","cling",16
"1713","clue",16
"1714","constantly",16
"1715","court",16
"1716","craft",16
"1717","damage",16
"1718","dearly",16
"1719","delight",16
"1720","destination",16
"1721","difficulty",16
"1722","dodo",16
"1723","doodle",16
"1724","dunza",16
"1725","ethiopia",16
"1726","farm",16
"1727","feather",16
"1728","fix",16
"1729","footsteps",16
"1730","gang",16
"1731","gleam",16
"1732","gloom",16
"1733","goodbyes",16
"1734","grateful",16
"1735","grieve",16
"1736","growin",16
"1737","hardache",16
"1738","heed",16
"1739","hidin",16
"1740","homi",16
"1741","homies",16
"1742","hush",16
"1743","imagination",16
"1744","innocent",16
"1745","intend",16
"1746","jealousies",16
"1747","jumpin",16
"1748","killer",16
"1749","kneel",16
"1750","liar",16
"1751","locusts",16
"1752","match",16
"1753","mellow",16
"1754","midday",16
"1755","mirage",16
"1756","missin",16
"1757","movement",16
"1758","naturally",16
"1759","numb",16
"1760","park",16
"1761","pile",16
"1762","poet",16
"1763","post",16
"1764","prayin",16
"1765","president",16
"1766","queendom",16
"1767","railroad",16
"1768","rat",16
"1769","reaction",16
"1770","receive",16
"1771","reflect",16
"1772","rejoice",16
"1773","remove",16
"1774","resist",16
"1775","runaway",16
"1776","salt",16
"1777","separate",16
"1778","shotgun",16
"1779","sleepy",16
"1780","smaller",16
"1781","solid",16
"1782","strand",16
"1783","suicide",16
"1784","swan",16
"1785","tape",16
"1786","thompson",16
"1787","thread",16
"1788","tighter",16
"1789","trip",16
"1790","type",16
"1791","ugly",16
"1792","unto",16
"1793","venom",16
"1794","weave",16
"1795","weaver",16
"1796","worship",16
"1797","zomby",16
"1798","accept",15
"1799","album",15
"1800","almighty",15
"1801","arrow",15
"1802","baba",15
"1803","beast",15
"1804","believer",15
"1805","borderline",15
"1806","bullets",15
"1807","bullshit",15
"1808","butter",15
"1809","cock",15
"1810","commit",15
"1811","completely",15
"1812","crew",15
"1813","criminal",15
"1814","dancehall",15
"1815","delay",15
"1816","deliver",15
"1817","deputy",15
"1818","design",15
"1819","dig",15
"1820","doodoodoodoo",15
"1821","driver",15
"1822","easier",15
"1823","evileen",15
"1824","fiddle",15
"1825","fold",15
"1826","folk",15
"1827","forward",15
"1828","fountain",15
"1829","friendly",15
"1830","gambler",15
"1831","gimmie",15
"1832","goal",15
"1833","godzilla",15
"1834","grant",15
"1835","groovin",15
"1836","guru",15
"1837","habit",15
"1838","harvest",15
"1839","helpless",15
"1840","humble",15
"1841","inner",15
"1842","joint",15
"1843","juice",15
"1844","key",15
"1845","liley",15
"1846","lovingness",15
"1847","mass",15
"1848","melodies",15
"1849","minestrone",15
"1850","nest",15
"1851","nightclub",15
"1852","ohio",15
"1853","oohoohooh",15
"1854","operator",15
"1855","palm",15
"1856","paris",15
"1857","peacefulness",15
"1858","perfume",15
"1859","phase",15
"1860","pollution",15
"1861","preach",15
"1862","rack",15
"1863","rainin",15
"1864","rasta",15
"1865","rescue",15
"1866","riddle",15
"1867","rider",15
"1868","risk",15
"1869","rot",15
"1870","scocious",15
"1871","sevens",15
"1872","shiny",15
"1873","shoeshine",15
"1874","sip",15
"1875","solve",15
"1876","sort",15
"1877","sour",15
"1878","stamp",15
"1879","strain",15
"1880","streak",15
"1881","tattoo",15
"1882","thankful",15
"1883","thief",15
"1884","toast",15
"1885","tour",15
"1886","virgin",15
"1887","visit",15
"1888","whoaoh",15
"1889","witness",15
"1890","worthwhile",15
"1891","woulda",15
"1892","wrist",15
"1893","astral",14
"1894","awful",14
"1895","babes",14
"1896","belief",14
"1897","belly",14
"1898","blamin",14
"1899","bruh",14
"1900","bruise",14
"1901","bugle",14
"1902","bump",14
"1903","carefree",14
"1904","checkin",14
"1905","chick",14
"1906","conceive",14
"1907","constant",14
"1908","curly",14
"1909","dart",14
"1910","daughters",14
"1911","dawn",14
"1912","destruction",14
"1913","dice",14
"1914","disillusion",14
"1915","dreadlocks",14
"1916","duck",14
"1917","especially",14
"1918","excitations",14
"1919","fashion",14
"1920","fit",14
"1921","forsake",14
"1922","frustrate",14
"1923","hasn",14
"1924","hearted",14
"1925","herd",14
"1926","hurtin",14
"1927","innocence",14
"1928","interplanetary",14
"1929","judgement",14
"1930","lake",14
"1931","landslide",14
"1932","laughin",14
"1933","messin",14
"1934","months",14
"1935","muddy",14
"1936","nearer",14
"1937","neighborhood",14
"1938","oohhoo",14
"1939","parade",14
"1940","pardon",14
"1941","pill",14
"1942","pleasures",14
"1943","ranger",14
"1944","rappers",14
"1945","ray",14
"1946","reap",14
"1947","repent",14
"1948","resistance",14
"1949","revelation",14
"1950","ripe",14
"1951","saddle",14
"1952","screamin",14
"1953","selassie",14
"1954","september",14
"1955","shootin",14
"1956","shove",14
"1957","shuffle",14
"1958","sickness",14
"1959","smack",14
"1960","smokin",14
"1961","snap",14
"1962","sneak",14
"1963","solitaire",14
"1964","ssssaturday",14
"1965","stab",14
"1966","stress",14
"1967","sundown",14
"1968","swell",14
"1969","terror",14
"1970","thirty",14
"1971","ting",14
"1972","togetherness",14
"1973","trumpet",14
"1974","useless",14
"1975","vanity",14
"1976","win",14
"1977","wolly",14
"1978","zero",14
"1979","account",13
"1980","advance",13
"1981","ancient",13
"1982","anticipate",13
"1983","artist",13
"1984","askin",13
"1985","awaken",13
"1986","bash",13
"1987","betcha",13
"1988","bible",13
"1989","brow",13
"1990","camp",13
"1991","carefully",13
"1992","cat",13
"1993","chamber",13
"1994","cherokee",13
"1995","chord",13
"1996","circus",13
"1997","clash",13
"1998","clearer",13
"1999","clutch",13
"2000","contact",13
"2001","conviction",13
"2002","cousin",13
"2003","depression",13
"2004","dilly",13
"2005","diss",13
"2006","dooby",13
"2007","drain",13
"2008","exciter",13
"2009","faint",13
"2010","fellas",13
"2011","frame",13
"2012","germany",13
"2013","gladly",13
"2014","glance",13
"2015","glide",13
"2016","globe",13
"2017","grain",13
"2018","grief",13
"2019","haffi",13
"2020","haired",13
"2021","hath",13
"2022","headknocker",13
"2023","heritage",13
"2024","heyeheh",13
"2025","highest",13
"2026","hound",13
"2027","hum",13
"2028","kiddies",13
"2029","knowin",13
"2030","label",13
"2031","lame",13
"2032","liberation",13
"2033","longest",13
"2034","looka",13
"2035","losers",13
"2036","mademoiselle",13
"2037","magazines",13
"2038","mamma",13
"2039","minstrel",13
"2040","miracle",13
"2041","mist",13
"2042","mushroom",13
"2043","mysterious",13
"2044","neat",13
"2045","neon",13
"2046","nevermore",13
"2047","nowadays",13
"2048","odds",13
"2049","oughta",13
"2050","outer",13
"2051","own",13
"2052","page",13
"2053","pane",13
"2054","personality",13
"2055","pocky",13
"2056","political",13
"2057","powerman",13
"2058","printer",13
"2059","proof",13
"2060","prophet",13
"2061","punch",13
"2062","rabbit",13
"2063","rape",13
"2064","reflections",13
"2065","reign",13
"2066","ridge",13
"2067","rip",13
"2068","rowche",13
"2069","russian",13
"2070","rust",13
"2071","sadly",13
"2072","screwface",13
"2073","sexy",13
"2074","shackle",13
"2075","side",13
"2076","sleepless",13
"2077","slut",13
"2078","smilin",13
"2079","solution",13
"2080","sow",13
"2081","stag",13
"2082","strife",13
"2083","sudden",13
"2084","tales",13
"2085","tenderness",13
"2086","tool",13
"2087","trial",13
"2088","unhappy",13
"2089","valleys",13
"2090","violin",13
"2091","warrior",13
"2092","weird",13
"2093","wither",13
"2094","affection",12
"2095","angle",12
"2096","bamba",12
"2097","beam",12
"2098","blackmail",12
"2099","blaze",12
"2100","board",12
"2101","boston",12
"2102","brag",12
"2103","butt",12
"2104","cave",12
"2105","champagne",12
"2106","chiquitita",12
"2107","choir",12
"2108","chooka",12
"2109","claw",12
"2110","clover",12
"2111","coin",12
"2112","collect",12
"2113","comea",12
"2114","copenhagen",12
"2115","crow",12
"2116","daredevil",12
"2117","darkest",12
"2118","dealer",12
"2119","december",12
"2120","declare",12
"2121","deet",12
"2122","demons",12
"2123","detectives",12
"2124","devote",12
"2125","devotion",12
"2126","dodeoo",12
"2127","downstairs",12
"2128","dwell",12
"2129","envy",12
"2130","flag",12
"2131","floss",12
"2132","foreverness",12
"2133","frontier",12
"2134","gibson",12
"2135","haemorrhoids",12
"2136","halfbreed",12
"2137","harp",12
"2138","heyo",12
"2139","important",12
"2140","include",12
"2141","jacket",12
"2142","joker",12
"2143","kinds",12
"2144","latest",12
"2145","layin",12
"2146","leaf",12
"2147","leap",12
"2148","lido",12
"2149","likely",12
"2150","limit",12
"2151","link",12
"2152","maker",12
"2153","mansion",12
"2154","masquerade",12
"2155","mental",12
"2156","merely",12
"2157","mouse",12
"2158","negative",12
"2159","nikes",12
"2160","nuthin",12
"2161","paralyze",12
"2162","phoenix",12
"2163","plus",12
"2164","poker",12
"2165","porch",12
"2166","powder",12
"2167","pudding",12
"2168","quiero",12
"2169","rank",12
"2170","razor",12
"2171","relief",12
"2172","repay",12
"2173","retreat",12
"2174","riches",12
"2175","ringin",12
"2176","roadrunner",12
"2177","romantic",12
"2178","rumor",12
"2179","sailor",12
"2180","salad",12
"2181","sanity",12
"2182","scare",12
"2183","sdevil",12
"2184","sew",12
"2185","shave",12
"2186","shedevil",12
"2187","shiloh",12
"2188","shots",12
"2189","shower",12
"2190","sidewalk",12
"2191","skunk",12
"2192","soak",12
"2193","soulful",12
"2194","spill",12
"2195","spiral",12
"2196","springtime",12
"2197","stomach",12
"2198","strum",12
"2199","strut",12
"2200","swingin",12
"2201","target",12
"2202","team",12
"2203","thataway",12
"2204","tiny",12
"2205","toll",12
"2206","tropical",12
"2207","trunk",12
"2208","turkey",12
"2209","unspoken",12
"2210","uptown",12
"2211","war",12
"2212","warmer",12
"2213","wastin",12
"2214","wealth",12
"2215","whirl",12
"2216","wowo",12
"2217","yippytyotyay",12
"2218","aboard",11
"2219","agent",11
"2220","aim",11
"2221","airport",11
"2222","alien",11
"2223","ana",11
"2224","attic",11
"2225","badly",11
"2226","baldhead",11
"2227","bargain",11
"2228","bark",11
"2229","bawl",11
"2230","bayou",11
"2231","belt",11
"2232","blast",11
"2233","blindness",11
"2234","blink",11
"2235","boogiewoogie",11
"2236","branch",11
"2237","breakfast",11
"2238","breed",11
"2239","brew",11
"2240","brokenhearted",11
"2241","burst",11
"2242","button",11
"2243","caster",11
"2244","cease",11
"2245","celebration",11
"2246","cheatin",11
"2247","cheer",11
"2248","chevrolet",11
"2249","confidence",11
"2250","continue",11
"2251","cookin",11
"2252","cop",11
"2253","core",11
"2254","corn",11
"2255","deadly",11
"2256","debt",11
"2257","depress",11
"2258","descend",11
"2259","dignity",11
"2260","divide",11
"2261","drinkin",11
"2262","drummer",11
"2263","dubplate",11
"2264","exchange",11
"2265","expression",11
"2266","favor",11
"2267","fence",11
"2268","finest",11
"2269","flatter",11
"2270","flush",11
"2271","foreign",11
"2272","fray",11
"2273","freaker",11
"2274","funeral",11
"2275","giant",11
"2276","girlfriend",11
"2277","glitter",11
"2278","government",11
"2279","gutter",11
"2280","hardest",11
"2281","hasta",11
"2282","hazy",11
"2283","hede",11
"2284","hmmm",11
"2285","hollow",11
"2286","horizon",11
"2287","hospital",11
"2288","hustle",11
"2289","ignorance",11
"2290","immigration",11
"2291","jukebox",11
"2292","keeper",11
"2293","knight",11
"2294","ladder",11
"2295","laundry",11
"2296","lipstick",11
"2297","maã",11
"2298","mar",11
"2299","mash",11
"2300","meal",11
"2301","meditation",11
"2302","mexican",11
"2303","mission",11
"2304","moanin",11
"2305","nasty",11
"2306","nightclubbing",11
"2307","nite",11
"2308","notion",11
"2309","ohohoh",11
"2310","oooooo",11
"2311","philosophy",11
"2312","pink",11
"2313","plough",11
"2314","poem",11
"2315","porgy",11
"2316","prayers",11
"2317","prize",11
"2318","purpose",11
"2319","rahab",11
"2320","rattle",11
"2321","reelin",11
"2322","request",11
"2323","respectable",11
"2324","resurrect",11
"2325","ries",11
"2326","role",11
"2327","rugged",11
"2328","sack",11
"2329","scale",11
"2330","screw",11
"2331","scrub",11
"2332","service",11
"2333","shield",11
"2334","shock",11
"2335","sinner",11
"2336","sirens",11
"2337","slick",11
"2338","soil",11
"2339","spain",11
"2340","starlight",11
"2341","storm",11
"2342","strangest",11
"2343","stray",11
"2344","suitcase",11
"2345","summertime",11
"2346","super",11
"2347","surface",11
"2348","tame",11
"2349","teachers",11
"2350","teardrop",11
"2351","threaten",11
"2352","thumpin",11
"2353","torture",11
"2354","tragedy",11
"2355","twitch",11
"2356","upset",11
"2357","veil",11
"2358","verse",11
"2359","wasteland",11
"2360","whoawhoa",11
"2361","widow",11
"2362","wilderness",11
"2363","woohoo",11
"2364","yeahyeahyeah",11
"2365","abednego",10
"2366","adventure",10
"2367","afar",10
"2368","agony",10
"2369","alert",10
"2370","amen",10
"2371","approach",10
"2372","arise",10
"2373","badlands",10
"2374","basics",10
"2375","battlefield",10
"2376","behavior",10
"2377","blacken",10
"2378","bleedin",10
"2379","blur",10
"2380","booze",10
"2381","boulevard",10
"2382","brooklyn",10
"2383","brush",10
"2384","bug",10
"2385","burglar",10
"2386","carpenter",10
"2387","carve",10
"2388","chicks",10
"2389","chimney",10
"2390","closet",10
"2391","coke",10
"2392","collection",10
"2393","complicate",10
"2394","connection",10
"2395","consolation",10
"2396","content",10
"2397","corpse",10
"2398","crisis",10
"2399","dancer",10
"2400","daytime",10
"2401","desperately",10
"2402","diggity",10
"2403","disconnect",10
"2404","display",10
"2405","doggone",10
"2406","doobie",10
"2407","dynamic",10
"2408","englishmen",10
"2409","entertainment",10
"2410","expose",10
"2411","facts",10
"2412","fan",10
"2413","fightin",10
"2414","file",10
"2415","fillin",10
"2416","flee",10
"2417","foolin",10
"2418","forgiveness",10
"2419","freeway",10
"2420","fright",10
"2421","frog",10
"2422","fulfill",10
"2423","funk",10
"2424","fury",10
"2425","general",10
"2426","goddamn",10
"2427","gots",10
"2428","grandma",10
